sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at
12346,24,2024-04-29,4,293.47,retail,South,0.0,False,2024-04-29
12927,25,2024-04-29,7,82.85,online,West,0.0,False,2024-04-29
13541,26,2024-04-29,8,69.11,retail,West,0.0,False,2024-04-29
13542,26,2024-04-29,19,69.11,retail,Central,0.0,False,2024-04-29
13543,26,2024-04-29,7,62.2,online,South,10.0,False,2024-04-29
14187,27,2024-04-29,14,34.16,online,East,0.0,False,2024-04-29
14788,28,2024-04-29,3,346.62,retail,East,0.0,False,2024-04-29
15323,29,2024-04-29,1,219.49,retail,West,0.0,False,2024-04-29
15774,30,2024-04-29,1,130.25,retail,North,0.0,False,2024-04-29
16227,31,2024-04-29,1,33.42,wholesale,Central,5.0,False,2024-04-29
16228,31,2024-04-29,8,35.18,retail,East,0.0,False,2024-04-29
16229,31,2024-04-29,48,29.9,online,West,15.0,False,2024-04-29
16820,32,2024-04-29,1,516.69,online,Central,0.0,False,2024-04-29
16821,32,2024-04-29,1,439.19,retail,West,15.0,False,2024-04-29
16822,32,2024-04-29,3,490.86,online,West,5.0,False,2024-04-29
17366,33,2024-04-29,2,400.11,wholesale,West,0.0,False,2024-04-29
17367,33,2024-04-29,1,400.11,online,North,0.0,False,2024-04-29
17368,33,2024-04-29,2,400.11,wholesale,North,0.0,False,2024-04-29
17913,34,2024-04-29,1,281.0,wholesale,West,0.0,False,2024-04-29
18377,35,2024-04-29,61,32.79,wholesale,North,0.0,False,2024-04-29
18891,36,2024-04-29,1,188.79,online,Central,0.0,False,2024-04-29
19257,37,2024-04-29,1,317.96,online,South,15.0,False,2024-04-29
19717,38,2024-04-29,13,91.43,retail,South,0.0,False,2024-04-29
20302,39,2024-04-29,1,18.95,retail,North,0.0,False,2024-04-29
20303,39,2024-04-29,67,18.95,retail,Central,0.0,False,2024-04-29
20304,39,2024-04-29,12,18.95,retail,West,0.0,False,2024-04-29
20893,40,2024-04-29,1,338.86,wholesale,North,0.0,False,2024-04-29
20894,40,2024-04-29,10,321.92,retail,West,5.0,False,2024-04-29
109,1,2024-04-30,5,867.24,online,South,0.0,False,2024-04-30
596,2,2024-04-30,21,64.16,retail,Central,0.0,False,2024-04-30
1223,3,2024-04-30,1,33.07,retail,Central,0.0,False,2024-04-30
1719,4,2024-04-30,1,587.7,retail,East,0.0,False,2024-04-30
2107,5,2024-04-30,5,419.76,online,East,15.0,False,2024-04-30
2667,6,2024-04-30,3,274.9,online,North,5.0,False,2024-04-30
3267,7,2024-04-30,6,17.86,wholesale,South,20.0,False,2024-04-30
3268,7,2024-04-30,1,17.86,wholesale,West,20.0,False,2024-04-30
3269,7,2024-04-30,21,18.98,online,Central,15.0,True,2024-04-30
3870,8,2024-04-30,8,108.07,wholesale,West,15.0,False,2024-04-30
4446,9,2024-04-30,1,219.73,retail,North,10.0,False,2024-04-30
4447,9,2024-04-30,3,244.14,retail,Central,0.0,False,2024-04-30
4448,9,2024-04-30,1,219.73,wholesale,East,10.0,False,2024-04-30
5004,10,2024-04-30,1,91.88,retail,West,15.0,False,2024-04-30
5543,11,2024-04-30,21,9.03,online,South,0.0,False,2024-04-30
6047,12,2024-04-30,1,364.96,wholesale,South,5.0,False,2024-04-30
6377,13,2024-04-30,1,762.11,retail,Central,0.0,False,2024-04-30
6774,14,2024-04-30,4,117.71,online,Central,0.0,False,2024-04-30
7370,15,2024-04-30,21,7.27,retail,Central,0.0,False,2024-04-30
7960,16,2024-04-30,4,353.0,retail,North,20.0,False,2024-04-30
7961,16,2024-04-30,3,441.25,retail,South,0.0,False,2024-04-30
8468,17,2024-04-30,1,562.7,retail,South,0.0,False,2024-04-30
8469,17,2024-04-30,2,562.7,retail,South,0.0,False,2024-04-30
9040,18,2024-04-30,6,215.51,wholesale,South,0.0,False,2024-04-30
9041,18,2024-04-30,7,204.73,retail,West,5.0,False,2024-04-30
9643,19,2024-04-30,1,40.43,online,Central,0.0,False,2024-04-30
9644,19,2024-04-30,9,38.41,online,North,5.0,False,2024-04-30
9645,19,2024-04-30,12,36.39,online,Central,10.0,False,2024-04-30
10181,20,2024-04-30,5,140.74,wholesale,West,0.0,False,2024-04-30
10607,21,2024-04-30,1,244.46,wholesale,North,15.0,False,2024-04-30
11091,22,2024-04-30,10,33.1,online,Central,0.0,False,2024-04-30
11092,22,2024-04-30,10,33.1,online,East,0.0,False,2024-04-30
11093,22,2024-04-30,1,33.1,online,South,0.0,False,2024-04-30
11718,23,2024-04-30,6,34.14,retail,North,0.0,False,2024-04-30
11719,23,2024-04-30,43,32.43,retail,North,5.0,False,2024-04-30
12347,24,2024-04-30,4,293.47,retail,East,0.0,False,2024-04-30
12348,24,2024-04-30,2,293.47,retail,South,0.0,False,2024-04-30
12349,24,2024-04-30,13,293.47,retail,North,0.0,False,2024-04-30
12928,25,2024-04-30,3,78.71,online,South,5.0,False,2024-04-30
12929,25,2024-04-30,1,82.85,online,East,0.0,False,2024-04-30
13544,26,2024-04-30,15,69.11,retail,East,0.0,False,2024-04-30
13545,26,2024-04-30,13,65.65,retail,South,5.0,False,2024-04-30
13546,26,2024-04-30,26,62.2,retail,South,10.0,False,2024-04-30
14188,27,2024-04-30,5,34.16,retail,North,0.0,False,2024-04-30
14189,27,2024-04-30,3,34.16,online,West,0.0,False,2024-04-30
14190,27,2024-04-30,4,27.33,wholesale,East,20.0,False,2024-04-30
14789,28,2024-04-30,2,346.62,retail,East,0.0,False,2024-04-30
14790,28,2024-04-30,11,329.29,wholesale,South,5.0,False,2024-04-30
15324,29,2024-04-30,3,219.49,online,West,0.0,False,2024-04-30
15775,30,2024-04-30,2,130.25,online,Central,0.0,False,2024-04-30
16230,31,2024-04-30,42,33.42,retail,West,5.0,False,2024-04-30
16823,32,2024-04-30,1,516.69,wholesale,West,0.0,False,2024-04-30
16824,32,2024-04-30,2,516.69,retail,North,0.0,False,2024-04-30
16825,32,2024-04-30,2,516.69,retail,East,0.0,False,2024-04-30
17369,33,2024-04-30,1,380.1,online,West,5.0,False,2024-04-30
17914,34,2024-04-30,2,281.0,retail,Central,0.0,False,2024-04-30
18378,35,2024-04-30,12,27.87,retail,Central,15.0,False,2024-04-30
18892,36,2024-04-30,3,169.91,online,East,10.0,False,2024-04-30
19258,37,2024-04-30,2,374.07,retail,Central,0.0,False,2024-04-30
19718,38,2024-04-30,8,91.43,online,Central,0.0,False,2024-04-30
20305,39,2024-04-30,3,18.95,retail,North,0.0,False,2024-04-30
20306,39,2024-04-30,51,18.95,wholesale,West,0.0,False,2024-04-30
20307,39,2024-04-30,20,18.95,online,East,0.0,False,2024-04-30
20895,40,2024-04-30,2,338.86,online,Central,0.0,False,2024-04-30
20896,40,2024-04-30,3,321.92,online,West,5.0,False,2024-04-30
110,1,2024-05-01,1,780.52,wholesale,South,10.0,False,2024-05-01
597,2,2024-05-01,7,51.33,online,West,20.0,False,2024-05-01
598,2,2024-05-01,15,64.16,online,North,0.0,False,2024-05-01
599,2,2024-05-01,5,64.16,retail,West,0.0,False,2024-05-01
1224,3,2024-05-01,4,33.07,online,West,0.0,False,2024-05-01
1225,3,2024-05-01,5,29.76,online,East,10.0,False,2024-05-01
1720,4,2024-05-01,1,587.7,retail,North,0.0,False,2024-05-01
2108,5,2024-05-01,1,469.15,retail,South,5.0,False,2024-05-01
2109,5,2024-05-01,1,469.15,retail,West,5.0,False,2024-05-01
2110,5,2024-05-01,5,469.15,retail,North,5.0,False,2024-05-01
2668,6,2024-05-01,1,289.37,retail,West,0.0,False,2024-05-01
2669,6,2024-05-01,2,260.43,retail,Central,10.0,False,2024-05-01
2670,6,2024-05-01,4,260.43,online,East,10.0,False,2024-05-01
3270,7,2024-05-01,10,22.33,online,Central,0.0,False,2024-05-01
3871,8,2024-05-01,4,127.14,retail,West,0.0,False,2024-05-01
3872,8,2024-05-01,7,127.14,online,South,0.0,False,2024-05-01
3873,8,2024-05-01,8,127.14,retail,West,0.0,False,2024-05-01
4449,9,2024-05-01,1,244.14,retail,West,0.0,False,2024-05-01
4450,9,2024-05-01,2,244.14,online,East,0.0,False,2024-05-01
5005,10,2024-05-01,1,97.29,retail,West,10.0,False,2024-05-01
5006,10,2024-05-01,1,108.1,online,East,0.0,False,2024-05-01
5544,11,2024-05-01,25,8.58,retail,North,5.0,False,2024-05-01
5545,11,2024-05-01,15,8.58,online,West,5.0,False,2024-05-01
6048,12,2024-05-01,2,364.96,wholesale,North,5.0,False,2024-05-01
6775,14,2024-05-01,5,117.71,wholesale,West,0.0,False,2024-05-01
7371,15,2024-05-01,8,7.27,online,West,0.0,False,2024-05-01
7372,15,2024-05-01,6,6.54,retail,East,10.0,False,2024-05-01
7962,16,2024-05-01,5,441.25,online,South,0.0,False,2024-05-01
8470,17,2024-05-01,1,562.7,retail,Central,0.0,False,2024-05-01
9042,18,2024-05-01,9,215.51,retail,North,0.0,False,2024-05-01
9646,19,2024-05-01,45,40.43,online,South,0.0,False,2024-05-01
10182,20,2024-05-01,3,133.7,wholesale,West,5.0,True,2024-05-01
10608,21,2024-05-01,1,244.46,online,East,15.0,False,2024-05-01
11094,22,2024-05-01,11,29.79,retail,North,10.0,False,2024-05-01
11720,23,2024-05-01,14,34.14,wholesale,Central,0.0,False,2024-05-01
12350,24,2024-05-01,1,249.45,online,East,15.0,False,2024-05-01
12930,25,2024-05-01,1,70.42,online,Central,15.0,False,2024-05-01
12931,25,2024-05-01,15,82.85,online,North,0.0,False,2024-05-01
13547,26,2024-05-01,18,65.65,retail,North,5.0,False,2024-05-01
14191,27,2024-05-01,7,34.16,online,North,0.0,False,2024-05-01
14192,27,2024-05-01,9,32.45,online,East,5.0,False,2024-05-01
14791,28,2024-05-01,3,346.62,retail,West,0.0,False,2024-05-01
14792,28,2024-05-01,2,346.62,online,South,0.0,False,2024-05-01
14793,28,2024-05-01,1,294.63,online,East,15.0,False,2024-05-01
15325,29,2024-05-01,2,219.49,retail,East,0.0,False,2024-05-01
15776,30,2024-05-01,5,130.25,online,East,0.0,False,2024-05-01
16231,31,2024-05-01,10,35.18,online,West,0.0,False,2024-05-01
16826,32,2024-05-01,4,490.86,retail,West,5.0,False,2024-05-01
17370,33,2024-05-01,5,400.11,retail,Central,0.0,False,2024-05-01
17915,34,2024-05-01,4,252.9,retail,Central,10.0,False,2024-05-01
18379,35,2024-05-01,13,27.87,retail,East,15.0,False,2024-05-01
18893,36,2024-05-01,1,188.79,online,South,0.0,False,2024-05-01
19259,37,2024-05-01,2,374.07,retail,Central,0.0,False,2024-05-01
19719,38,2024-05-01,9,91.43,wholesale,North,0.0,False,2024-05-01
20308,39,2024-05-01,39,17.05,wholesale,North,10.0,False,2024-05-01
20897,40,2024-05-01,1,304.97,online,North,10.0,False,2024-05-01
20898,40,2024-05-01,2,304.97,online,North,10.0,False,2024-05-01
20899,40,2024-05-01,3,338.86,online,Central,0.0,False,2024-05-01
111,1,2024-05-02,2,867.24,online,South,0.0,False,2024-05-02
600,2,2024-05-02,43,64.16,wholesale,South,0.0,False,2024-05-02
1226,3,2024-05-02,11,33.07,retail,West,0.0,False,2024-05-02
1721,4,2024-05-02,1,470.16,wholesale,North,20.0,False,2024-05-02
2111,5,2024-05-02,3,493.84,retail,West,0.0,False,2024-05-02
2671,6,2024-05-02,2,289.37,wholesale,West,0.0,False,2024-05-02
2672,6,2024-05-02,3,231.5,online,South,20.0,False,2024-05-02
3271,7,2024-05-02,7,17.86,retail,West,20.0,False,2024-05-02
3874,8,2024-05-02,2,114.43,wholesale,North,10.0,False,2024-05-02
4451,9,2024-05-02,3,244.14,online,North,0.0,False,2024-05-02
5007,10,2024-05-02,4,108.1,retail,West,0.0,False,2024-05-02
5546,11,2024-05-02,22,9.03,online,North,0.0,False,2024-05-02
5547,11,2024-05-02,3,7.68,wholesale,South,15.0,False,2024-05-02
5548,11,2024-05-02,42,9.03,retail,East,0.0,False,2024-05-02
6049,12,2024-05-02,2,384.17,online,East,0.0,False,2024-05-02
6378,13,2024-05-02,1,762.11,retail,North,0.0,False,2024-05-02
6776,14,2024-05-02,2,117.71,online,South,0.0,False,2024-05-02
6777,14,2024-05-02,3,117.71,wholesale,North,0.0,False,2024-05-02
7373,15,2024-05-02,13,6.91,retail,East,5.0,False,2024-05-02
7963,16,2024-05-02,22,441.25,retail,South,0.0,False,2024-05-02
8471,17,2024-05-02,1,562.7,retail,West,0.0,False,2024-05-02
8472,17,2024-05-02,2,506.43,online,West,10.0,False,2024-05-02
8473,17,2024-05-02,4,450.16,retail,East,20.0,False,2024-05-02
9043,18,2024-05-02,2,215.51,retail,North,0.0,True,2024-05-02
9044,18,2024-05-02,19,204.73,retail,West,5.0,False,2024-05-02
9647,19,2024-05-02,13,32.34,retail,Central,20.0,False,2024-05-02
9648,19,2024-05-02,1,40.43,wholesale,North,0.0,False,2024-05-02
10183,20,2024-05-02,2,133.7,retail,West,5.0,False,2024-05-02
10609,21,2024-05-02,3,244.46,wholesale,South,15.0,False,2024-05-02
11095,22,2024-05-02,21,33.1,retail,West,0.0,False,2024-05-02
11721,23,2024-05-02,5,34.14,retail,North,0.0,False,2024-05-02
12351,24,2024-05-02,4,293.47,retail,South,0.0,False,2024-05-02
12932,25,2024-05-02,1,82.85,wholesale,East,0.0,False,2024-05-02
12933,25,2024-05-02,2,74.56,retail,North,10.0,False,2024-05-02
13548,26,2024-05-02,1,69.11,retail,West,0.0,False,2024-05-02
14193,27,2024-05-02,9,34.16,retail,West,0.0,False,2024-05-02
14194,27,2024-05-02,6,30.74,online,East,10.0,False,2024-05-02
14195,27,2024-05-02,4,27.33,retail,East,20.0,False,2024-05-02
14794,28,2024-05-02,2,346.62,retail,North,0.0,True,2024-05-02
15326,29,2024-05-02,2,219.49,online,North,0.0,False,2024-05-02
15777,30,2024-05-02,3,110.71,retail,North,15.0,False,2024-05-02
16232,31,2024-05-02,5,33.42,retail,East,5.0,False,2024-05-02
16233,31,2024-05-02,34,33.42,wholesale,South,5.0,False,2024-05-02
16827,32,2024-05-02,2,490.86,wholesale,South,5.0,False,2024-05-02
16828,32,2024-05-02,6,516.69,retail,South,0.0,False,2024-05-02
17371,33,2024-05-02,3,400.11,retail,East,0.0,True,2024-05-02
17372,33,2024-05-02,10,400.11,retail,South,0.0,False,2024-05-02
17373,33,2024-05-02,1,380.1,wholesale,West,5.0,False,2024-05-02
17916,34,2024-05-02,4,281.0,wholesale,West,0.0,False,2024-05-02
18380,35,2024-05-02,19,32.79,retail,West,0.0,False,2024-05-02
18894,36,2024-05-02,5,169.91,retail,East,10.0,False,2024-05-02
19260,37,2024-05-02,4,374.07,online,South,0.0,False,2024-05-02
19720,38,2024-05-02,5,86.86,wholesale,Central,5.0,False,2024-05-02
19721,38,2024-05-02,6,91.43,retail,West,0.0,False,2024-05-02
19722,38,2024-05-02,21,91.43,retail,Central,0.0,False,2024-05-02
20309,39,2024-05-02,27,18.95,retail,North,0.0,False,2024-05-02
20900,40,2024-05-02,1,288.03,online,West,15.0,False,2024-05-02
20901,40,2024-05-02,1,338.86,online,East,0.0,False,2024-05-02
20902,40,2024-05-02,2,338.86,retail,East,0.0,False,2024-05-02
112,1,2024-05-03,1,693.79,retail,South,20.0,False,2024-05-03
601,2,2024-05-03,22,64.16,online,Central,0.0,True,2024-05-03
1227,3,2024-05-03,4,33.07,retail,Central,0.0,False,2024-05-03
1228,3,2024-05-03,6,31.42,retail,Central,5.0,False,2024-05-03
1722,4,2024-05-03,2,587.7,retail,West,0.0,False,2024-05-03
2112,5,2024-05-03,1,469.15,retail,Central,5.0,False,2024-05-03
2113,5,2024-05-03,2,493.84,online,Central,0.0,True,2024-05-03
2673,6,2024-05-03,1,289.37,online,Central,0.0,False,2024-05-03
3272,7,2024-05-03,10,22.33,wholesale,West,0.0,False,2024-05-03
3875,8,2024-05-03,15,127.14,online,Central,0.0,False,2024-05-03
4452,9,2024-05-03,2,244.14,wholesale,South,0.0,False,2024-05-03
4453,9,2024-05-03,6,231.93,online,Central,5.0,False,2024-05-03
5008,10,2024-05-03,2,108.1,retail,East,0.0,False,2024-05-03
5009,10,2024-05-03,2,102.69,retail,East,5.0,False,2024-05-03
5549,11,2024-05-03,55,8.58,retail,East,5.0,False,2024-05-03
6050,12,2024-05-03,2,364.96,retail,East,5.0,False,2024-05-03
6379,13,2024-05-03,2,762.11,online,East,0.0,False,2024-05-03
6778,14,2024-05-03,10,111.82,retail,South,5.0,False,2024-05-03
7374,15,2024-05-03,27,7.27,retail,South,0.0,False,2024-05-03
7964,16,2024-05-03,5,397.12,retail,West,10.0,False,2024-05-03
7965,16,2024-05-03,21,441.25,retail,East,0.0,False,2024-05-03
8474,17,2024-05-03,6,562.7,wholesale,North,0.0,False,2024-05-03
9045,18,2024-05-03,7,215.51,online,West,0.0,False,2024-05-03
9649,19,2024-05-03,3,34.37,online,West,15.0,False,2024-05-03
9650,19,2024-05-03,9,36.39,retail,West,10.0,False,2024-05-03
10184,20,2024-05-03,3,140.74,retail,West,0.0,False,2024-05-03
10610,21,2024-05-03,2,258.84,retail,East,10.0,False,2024-05-03
11096,22,2024-05-03,6,33.1,online,Central,0.0,False,2024-05-03
11097,22,2024-05-03,27,33.1,online,East,0.0,False,2024-05-03
11722,23,2024-05-03,2,34.14,retail,South,0.0,False,2024-05-03
11723,23,2024-05-03,1,34.14,online,North,0.0,False,2024-05-03
11724,23,2024-05-03,1,29.02,wholesale,West,15.0,False,2024-05-03
12352,24,2024-05-03,3,264.12,retail,East,10.0,False,2024-05-03
12934,25,2024-05-03,8,82.85,online,North,0.0,False,2024-05-03
13549,26,2024-05-03,28,62.2,retail,East,10.0,False,2024-05-03
14196,27,2024-05-03,5,34.16,wholesale,East,0.0,False,2024-05-03
14795,28,2024-05-03,3,346.62,online,Central,0.0,False,2024-05-03
15327,29,2024-05-03,3,219.49,retail,West,0.0,False,2024-05-03
15778,30,2024-05-03,3,123.74,retail,South,5.0,False,2024-05-03
16234,31,2024-05-03,37,29.9,retail,East,15.0,False,2024-05-03
16829,32,2024-05-03,1,516.69,retail,Central,0.0,False,2024-05-03
16830,32,2024-05-03,7,516.69,online,Central,0.0,False,2024-05-03
17374,33,2024-05-03,1,400.11,wholesale,West,0.0,False,2024-05-03
17375,33,2024-05-03,5,400.11,online,Central,0.0,False,2024-05-03
17917,34,2024-05-03,1,281.0,retail,East,0.0,False,2024-05-03
18381,35,2024-05-03,1,32.79,online,Central,0.0,False,2024-05-03
18382,35,2024-05-03,9,32.79,online,Central,0.0,False,2024-05-03
18895,36,2024-05-03,3,160.47,wholesale,West,15.0,False,2024-05-03
19261,37,2024-05-03,4,374.07,online,West,0.0,False,2024-05-03
19723,38,2024-05-03,7,91.43,retail,North,0.0,False,2024-05-03
19724,38,2024-05-03,15,91.43,retail,Central,0.0,False,2024-05-03
19725,38,2024-05-03,1,91.43,retail,East,0.0,False,2024-05-03
20310,39,2024-05-03,57,18.95,online,Central,0.0,False,2024-05-03
20903,40,2024-05-03,9,338.86,retail,North,0.0,False,2024-05-03
113,1,2024-05-04,1,867.24,retail,East,0.0,False,2024-05-04
602,2,2024-05-04,23,54.54,online,North,15.0,False,2024-05-04
1229,3,2024-05-04,3,33.07,retail,East,0.0,False,2024-05-04
1230,3,2024-05-04,4,33.07,retail,West,0.0,False,2024-05-04
1723,4,2024-05-04,2,470.16,online,Central,20.0,False,2024-05-04
2114,5,2024-05-04,1,493.84,online,West,0.0,False,2024-05-04
2674,6,2024-05-04,7,289.37,online,South,0.0,False,2024-05-04
3273,7,2024-05-04,5,18.98,retail,Central,15.0,False,2024-05-04
3876,8,2024-05-04,3,127.14,online,West,0.0,False,2024-05-04
3877,8,2024-05-04,9,108.07,online,West,15.0,False,2024-05-04
3878,8,2024-05-04,2,127.14,online,Central,0.0,False,2024-05-04
4454,9,2024-05-04,4,244.14,retail,West,0.0,False,2024-05-04
5010,10,2024-05-04,1,108.1,retail,West,0.0,False,2024-05-04
5550,11,2024-05-04,2,9.03,online,East,0.0,False,2024-05-04
5551,11,2024-05-04,17,9.03,online,Central,0.0,False,2024-05-04
6051,12,2024-05-04,1,326.54,retail,Central,15.0,False,2024-05-04
6380,13,2024-05-04,2,762.11,online,East,0.0,False,2024-05-04
6779,14,2024-05-04,3,100.05,online,West,15.0,False,2024-05-04
6780,14,2024-05-04,4,117.71,online,South,0.0,False,2024-05-04
7375,15,2024-05-04,2,7.27,wholesale,West,0.0,False,2024-05-04
7376,15,2024-05-04,3,6.91,wholesale,South,5.0,False,2024-05-04
7377,15,2024-05-04,9,7.27,online,South,0.0,False,2024-05-04
7966,16,2024-05-04,4,419.19,retail,Central,5.0,False,2024-05-04
8475,17,2024-05-04,4,562.7,wholesale,East,0.0,False,2024-05-04
9046,18,2024-05-04,3,215.51,retail,West,0.0,False,2024-05-04
9047,18,2024-05-04,5,204.73,online,West,5.0,False,2024-05-04
9048,18,2024-05-04,3,193.96,online,East,10.0,False,2024-05-04
9651,19,2024-05-04,1,40.43,retail,South,0.0,False,2024-05-04
9652,19,2024-05-04,2,36.39,retail,Central,10.0,False,2024-05-04
10185,20,2024-05-04,2,140.74,retail,East,0.0,False,2024-05-04
10611,21,2024-05-04,3,273.22,online,South,5.0,False,2024-05-04
11098,22,2024-05-04,3,33.1,retail,North,0.0,False,2024-05-04
11099,22,2024-05-04,1,33.1,retail,North,0.0,True,2024-05-04
11725,23,2024-05-04,2,34.14,retail,South,0.0,False,2024-05-04
11726,23,2024-05-04,17,30.73,retail,East,10.0,False,2024-05-04
12353,24,2024-05-04,5,278.8,wholesale,West,5.0,False,2024-05-04
12935,25,2024-05-04,2,82.85,online,Central,0.0,False,2024-05-04
13550,26,2024-05-04,1,69.11,retail,West,0.0,False,2024-05-04
13551,26,2024-05-04,1,69.11,online,North,0.0,False,2024-05-04
13552,26,2024-05-04,8,69.11,online,North,0.0,False,2024-05-04
14197,27,2024-05-04,7,34.16,online,West,0.0,False,2024-05-04
14198,27,2024-05-04,14,29.04,online,South,15.0,False,2024-05-04
14796,28,2024-05-04,4,311.96,online,Central,10.0,False,2024-05-04
15328,29,2024-05-04,1,186.57,online,Central,15.0,False,2024-05-04
15779,30,2024-05-04,1,130.25,retail,North,0.0,False,2024-05-04
16235,31,2024-05-04,11,35.18,online,West,0.0,False,2024-05-04
16831,32,2024-05-04,3,516.69,online,Central,0.0,False,2024-05-04
17376,33,2024-05-04,2,400.11,online,Central,0.0,False,2024-05-04
17377,33,2024-05-04,6,400.11,wholesale,South,0.0,False,2024-05-04
17378,33,2024-05-04,1,360.1,online,West,10.0,False,2024-05-04
17918,34,2024-05-04,1,281.0,wholesale,North,0.0,False,2024-05-04
18383,35,2024-05-04,4,29.51,retail,North,10.0,False,2024-05-04
18384,35,2024-05-04,3,29.51,online,South,10.0,False,2024-05-04
18896,36,2024-05-04,3,188.79,wholesale,East,0.0,False,2024-05-04
19262,37,2024-05-04,1,374.07,retail,West,0.0,False,2024-05-04
19726,38,2024-05-04,7,91.43,retail,Central,0.0,False,2024-05-04
19727,38,2024-05-04,34,82.29,online,East,10.0,False,2024-05-04
20311,39,2024-05-04,8,18.0,retail,East,5.0,False,2024-05-04
20904,40,2024-05-04,2,338.86,retail,South,0.0,False,2024-05-04
20905,40,2024-05-04,2,271.09,retail,Central,20.0,False,2024-05-04
114,1,2024-05-05,1,867.24,online,South,0.0,False,2024-05-05
603,2,2024-05-05,8,64.16,online,East,0.0,False,2024-05-05
1231,3,2024-05-05,3,33.07,online,West,0.0,False,2024-05-05
1232,3,2024-05-05,9,33.07,online,West,0.0,False,2024-05-05
1233,3,2024-05-05,1,31.42,retail,East,5.0,False,2024-05-05
1724,4,2024-05-05,2,587.7,online,West,0.0,False,2024-05-05
2115,5,2024-05-05,1,493.84,online,South,0.0,False,2024-05-05
2116,5,2024-05-05,2,493.84,online,Central,0.0,True,2024-05-05
2675,6,2024-05-05,2,274.9,online,Central,5.0,False,2024-05-05
3274,7,2024-05-05,7,22.33,online,Central,0.0,False,2024-05-05
3275,7,2024-05-05,7,22.33,wholesale,North,0.0,False,2024-05-05
3276,7,2024-05-05,17,21.21,retail,North,5.0,False,2024-05-05
3879,8,2024-05-05,2,127.14,retail,West,0.0,False,2024-05-05
3880,8,2024-05-05,3,120.78,online,Central,5.0,False,2024-05-05
4455,9,2024-05-05,1,244.14,retail,West,0.0,False,2024-05-05
4456,9,2024-05-05,2,219.73,retail,South,10.0,False,2024-05-05
5011,10,2024-05-05,3,97.29,retail,Central,10.0,False,2024-05-05
5552,11,2024-05-05,5,9.03,online,Central,0.0,False,2024-05-05
6052,12,2024-05-05,2,384.17,retail,West,0.0,False,2024-05-05
6381,13,2024-05-05,1,685.9,online,West,10.0,False,2024-05-05
6781,14,2024-05-05,2,117.71,retail,South,0.0,False,2024-05-05
6782,14,2024-05-05,3,105.94,online,North,10.0,False,2024-05-05
6783,14,2024-05-05,1,105.94,retail,South,10.0,False,2024-05-05
7378,15,2024-05-05,5,7.27,wholesale,South,0.0,False,2024-05-05
7379,15,2024-05-05,8,6.18,retail,South,15.0,False,2024-05-05
7380,15,2024-05-05,4,7.27,retail,South,0.0,False,2024-05-05
7967,16,2024-05-05,2,419.19,retail,Central,5.0,False,2024-05-05
7968,16,2024-05-05,10,441.25,retail,West,0.0,False,2024-05-05
7969,16,2024-05-05,4,441.25,retail,East,0.0,False,2024-05-05
8476,17,2024-05-05,1,562.7,retail,North,0.0,False,2024-05-05
9049,18,2024-05-05,5,215.51,retail,East,0.0,False,2024-05-05
9653,19,2024-05-05,23,40.43,retail,East,0.0,False,2024-05-05
10186,20,2024-05-05,1,140.74,retail,South,0.0,False,2024-05-05
10612,21,2024-05-05,1,287.6,retail,Central,0.0,False,2024-05-05
11100,22,2024-05-05,5,28.14,online,North,15.0,False,2024-05-05
11727,23,2024-05-05,13,30.73,online,South,10.0,False,2024-05-05
12354,24,2024-05-05,1,293.47,retail,West,0.0,False,2024-05-05
12355,24,2024-05-05,3,293.47,retail,East,0.0,False,2024-05-05
12356,24,2024-05-05,1,293.47,retail,South,0.0,False,2024-05-05
12936,25,2024-05-05,3,82.85,wholesale,South,0.0,False,2024-05-05
13553,26,2024-05-05,9,65.65,retail,West,5.0,False,2024-05-05
14199,27,2024-05-05,6,34.16,online,West,0.0,False,2024-05-05
14200,27,2024-05-05,4,34.16,online,East,0.0,False,2024-05-05
14201,27,2024-05-05,19,29.04,wholesale,West,15.0,False,2024-05-05
14797,28,2024-05-05,2,329.29,online,South,5.0,False,2024-05-05
15329,29,2024-05-05,2,219.49,online,Central,0.0,False,2024-05-05
15780,30,2024-05-05,1,123.74,retail,West,5.0,False,2024-05-05
16236,31,2024-05-05,5,33.42,wholesale,East,5.0,False,2024-05-05
16832,32,2024-05-05,3,516.69,retail,Central,0.0,False,2024-05-05
17379,33,2024-05-05,6,400.11,retail,Central,0.0,False,2024-05-05
17380,33,2024-05-05,3,380.1,online,West,5.0,False,2024-05-05
17919,34,2024-05-05,1,252.9,retail,East,10.0,False,2024-05-05
18385,35,2024-05-05,7,31.15,retail,Central,5.0,False,2024-05-05
18897,36,2024-05-05,1,151.03,retail,South,20.0,False,2024-05-05
19263,37,2024-05-05,3,374.07,wholesale,Central,0.0,False,2024-05-05
19728,38,2024-05-05,17,91.43,online,West,0.0,False,2024-05-05
20312,39,2024-05-05,1,18.95,retail,East,0.0,False,2024-05-05
20313,39,2024-05-05,15,17.05,online,East,10.0,False,2024-05-05
20314,39,2024-05-05,36,18.95,wholesale,East,0.0,False,2024-05-05
20906,40,2024-05-05,3,338.86,online,Central,0.0,False,2024-05-05
115,1,2024-05-06,3,780.52,wholesale,North,10.0,False,2024-05-06
604,2,2024-05-06,36,64.16,online,West,0.0,False,2024-05-06
